Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2011,305011110,South Brisbane,5770,2885,5.081041705,279,30.77969175,,,,,,
2011,305011111,Spring Hill,5987,4989.166667,0.85916442,51,9.571742313,,,,,,
2011,305011112,West End,8531,4265.5,4.495345419,367,29.90711131,,,,,,
2011,305021113,Balmoral,4060,2900,1.020154267,41,6.926520938,,,,,,
2011,305021114,Bulimba,6245,2973.809524,3.103846789,188,20.46682099,,,,,,
2011,305021115,East Brisbane,5874,3091.578947,0.979886539,57,7.26807889,,,,,,
2011,305021116,Hawthorne,5105,3646.428571,1.592039801,80,11.92720895,,,,,,
2011,305021117,Morningside - Seven Hills,12011,1819.848485,2.290921478,269,14.97080502,,,,,,
2011,305021118,Norman Park,6280,2730.434783,0.754051019,47,10.60232476,,,,,,
2011,305031119,Albion,2706,1804,0.520059435,14,7.722929936,,,,,,
2011,305031120,Alderley,5931,2372.4,2.364515016,137,12.84246575,,,,,,
2011,305031121,Ascot,5400,2160,0.915716688,49,7.334525939,,,,,,
2011,305031122,Clayfield,10474,3611.724138,0.769674812,80,5.691220989,,,,,,
2011,305031123,Grange,4328,2404.444444,0.60437006,26,5.432399513,,,,,,
2011,305031124,Hamilton (Qld),4930,3081.25,1.294431888,63,7.712475421,,,,,,
2011,305031125,Hendra,4602,1704.444444,2.312138728,104,8.078910287,,,,,,
2011,305031126,Kelvin Grove - Herston,8296,2440,4.734250726,375,27.98518976,,,,,,
2011,305031127,Newmarket,4670,2747.058824,1.543813873,71,5.799728138,,,,,,
2011,305031128,Newstead - Bowen Hills,7790,2512.903226,2.770448549,210,15.32198372,,,,,,
2011,305031129,Wilston,4077,2912.142857,1.569506726,63,8.028616852,,,,,,
2011,305031130,Windsor,6762,2331.724138,1.13670356,76,6.270627063,,,,,,
2011,305031131,Wooloowin - Lutwyche,9103,2936.451613,1.054618117,95,7.766070794,,,,,,
2011,305041132,Ashgrove,13467,2071.846154,0.989876265,132,7.58108324,,,,,,
2011,305041133,Auchenflower,5741,4416.153846,1.002814919,57,7.428892216,,,,,,
2011,305041134,Bardon,9701,2064.042553,0.957435737,92,7.110522248,,,,,,
2011,305041135,Paddington - Milton,10663,2961.944444,0.765450765,81,8.341800447,,,,,,
2011,305041136,Red Hill (Qld),5946,3497.647059,2.641118591,153,8.010899183,,,,,,
2011,305041137,Toowong,11196,2870.769231,1.110810079,123,7.965284474,,,,,,
2011,310011271,Darra - Sumner,4645,619.3333333,1.000217439,46,11.15099306,,,,,,
2011,310011272,Durack,6790,1543.181818,2.428722281,161,8.761813231,,,,,,
2011,310011273,Forest Lake - Doolandella,26368,1757.866667,2.507483575,645,12.98311766,,,,,,
2011,310011274,Inala - Richlands,15960,1464.220183,2.32081036,362,11.11884704,,,,,,
2011,310011275,Oxley (Qld),7251,1050.869565,1.540400504,110,10.11389522,,,,,,
2011,310011276,Wacol,5176,270.9947644,1.271766778,65,12.27765727,,,,,,
2011,310021277,Boonah,11171,5.321044108,0.071665323,8,7.207293666,,,,,,
2011,310021278,Esk,4874,2.579245383,0.619322874,30,6.210503378,,,,,,
2011,310021279,Lake Manchester - England Creek,0,0,0,0,0,,,,,,
2011,310021280,Lockyer Valley - East,18048,24.33656958,2.644599898,465,16.30364738,,,,,,
2011,310021281,Lowood,12320,19.9449571,2.769436103,332,15.11866941,,,,,,
2011,310021282,Rosewood,12039,17.84613104,1.117083823,133,10.78494525,,,,,,
2011,310031283,Brassall,9454,1152.926829,3.378895571,309,23.87316562,,,,,,
2011,310031284,Bundamba,8085,470.0581395,1.583113456,126,7.456140351,,,,,,
2011,310031285,Churchill - Yamanto,6106,649.5744681,1.936560935,116,10.69615664,,,,,,
2011,310031286,Ipswich - Central,6857,867.9746835,1.555094787,105,8.737710117,,,,,,
2011,310031287,Ipswich - East,17444,1516.869565,0.972447326,168,4.649349091,,,,,,
2011,310031288,Ipswich - North,4422,67.82208589,4.786729858,202,19.96744438,,,,,,
2011,310031289,Karalee - Barellan Point,4985,259.6354167,0.180868167,9,11.72120126,,,,,,
2011,310031290,Karana Downs,6162,99.06752412,-0.323519896,-20,6.738264334,,,,,,
2011,310031291,Leichhardt - One Mile,6911,342.1287129,4.601180566,304,11.19871279,,,,,,
2011,310031292,North Ipswich - Tivoli,6526,679.7916667,0.585696671,38,6.738632646,,,,,,
2011,310031293,Raceview,14635,1608.241758,1.161263565,168,23.81556684,,,,,,
2011,310031294,Ripley,2921,22.36600306,1.107649706,32,13.26095386,,,,,,
2011,310031295,Riverview,3409,437.0512821,1.097271649,37,0.058702671,,,,,,
2011,310041296,Bellbird Park - Brookwater,8689,539.689441,12.61016071,973,72.91542289,,,,,,
2011,310041297,Camira - Gailes,9357,995.4255319,0.278641089,26,0.894975199,,,,,,
2011,310041298,Carole Park,15,3.75,36.36363636,4,0,,,,,,
2011,310041299,Collingwood Park - Redbank,7993,509.1082803,0.947208891,75,22.93140572,,,,,,
2011,310041300,Goodna,9649,1221.392405,2.714498616,255,18.71309055,,,,,,
2011,310041301,New Chum,0,0,0,0,0,,,,,,
2011,310041302,Redbank Plains,15375,792.5257732,10.41292639,1450,61.33263379,,,,,,
2011,310041303,Springfield,6867,1024.925373,0.321402484,22,16.9846678,,,,,,
2011,310041304,Springfield Lakes,10548,573.2608696,5.101634117,512,112.2761119,,,,,,
2011,311011305,Beaudesert,12705,7.804054054,1.542519182,193,12.29450239,,,,,,
2011,311021306,Beenleigh,8532,1108.051948,1.318133238,111,2.338970853,,,,,,
2011,311021307,Eagleby,12316,892.4637681,4.002702246,474,31.31463909,,,,,,
2011,311021308,Edens Landing - Holmview,6765,1025,2.066988533,137,10.39490862,,,,,,
2011,311021309,Mount Warren Park,5879,1399.761905,-0.659006421,-39,-2.487974789,,,,,,
2011,311021310,Wolffdene - Bahrs Scrub,5479,197.0863309,2.583785808,138,8.818272095,,,,,,
2011,311031311,Boronia Heights - Park Ridge,12145,379.53125,0.446613183,54,4.070265638,,,,,,
2011,311031312,Browns Plains,6890,943.8356164,5.983694816,389,22.24982257,,,,,,
2011,311031313,Chambers Flat - Logan Reserve,3901,107.4655647,0.102643059,4,3.75,,,,,,
2011,311031314,Crestmead,11559,1651.285714,-0.215814917,-25,10.62302613,,,,,,
2011,311031315,Greenbank Military Camp,0,0,0,0,0,,,,,,
2011,311031316,Hillcrest,8020,853.1914894,3.151125402,245,10.45310563,,,,,,
2011,311031317,Marsden,11759,1704.202899,7.055717407,775,25.81853199,,,,,,
2011,311031318,Munruben - Park Ridge South,4753,228.5096154,-0.647993311,-31,-1.205570567,,,,,,
2011,311031319,Regents Park - Heritage Park,16098,1712.553191,-0.605087676,-98,10.41909596,,,,,,
2011,311041320,Greenbank,12087,46.7582205,4.351204351,504,28.06738716,,,,,,
2011,311041321,Jimboomba,20221,80.98117741,2.822129564,555,20.84503675,,,,,,
2011,311041322,Logan Village,6025,81.09017497,0.383205598,23,3.327045104,,,,,,
2011,311051323,Bethania - Waterford,8804,698.7301587,5.374027528,449,47.3719451,,,,,,
2011,311051324,Cornubia - Carbrook,8372,223.2533333,0.480076812,40,2.522654911,,,,,,
2011,311051325,Loganholme - Tanah Merah,11137,837.3684211,2.183686577,238,8.516028452,,,,,,
2011,311051326,Loganlea,9666,855.3982301,1.84385207,175,12.99976619,,,,,,
2011,311051327,Shailer Park,11728,1466,0.299324382,35,1.251834585,,,,,,
2011,311051328,Waterford West,7248,1228.474576,1.983959477,141,16.86552725,,,,,,
2011,311061329,Daisy Hill,6502,722.4444444,1.371998753,88,4.299005454,,,,,,
2011,311061330,Kingston (Qld.),10572,1554.705882,1.526937482,159,9.260024804,,,,,,
2011,311061331,Logan Central,6431,1260.980392,2.420767638,152,4.162617428,,,,,,
2011,311061332,Rochedale South - Priestdale,15653,1204.076923,0.224100397,35,1.104508461,,,,,,
2011,311061333,Slacks Creek,10810,1302.409639,1.084720404,116,6.670613775,,,,,,
2011,311061334,Springwood,9322,1503.548387,0.290478752,27,-0.395341383,,,,,,
2011,311061335,Underwood,5580,1328.571429,4.377104377,234,19.23076923,,,,,,
2011,311061336,Woodridge,13220,2812.765957,1.380368098,180,8.245312372,,,,,,
2011,313011362,Beachmere - Sandstone Point,13846,125.7584015,2.403668368,325,20.4523706,,,,,,
2011,313011363,Bribie Island,17609,121.1072902,0.714939373,125,8.737804125,,,,,,
2011,313021364,Burpengary - East,3772,138.6764706,-0.158814187,-6,5.599104143,,,,,,
2011,313021365,Caboolture,22993,308.6308725,4.323956443,953,26.1341818,,,,,,
2011,313021366,Caboolture - South,19281,1377.214286,5.829079532,1062,45.67089755,,,,,,
2011,313021367,Elimbah,3813,37.67786561,0.078740157,3,10.26604974,,,,,,
2011,313021368,Morayfield - East,7384,868.7058824,2.741060248,197,21.0888816,,,,,,
2011,313021369,Wamuran,3687,41.24161074,2.331390508,84,14.25472575,,,,,,
2011,313031370,Kilcoy,5006,1.748332344,2.476970317,121,15.96015752,,,,,,
2011,313031371,Woodford - D`Aguilar,6678,12.72,1.028744327,68,5.614423533,,,,,,
2011,313041372,Burpengary,13343,598.3408072,1.190656757,157,10.08167643,,,,,,
2011,313041373,Deception Bay,22451,703.7931034,0.371065808,83,8.369937732,,,,,,
2011,313041374,Morayfield,4980,200,0.545124167,27,3.169670603,,,,,,
2011,313041375,Narangba,16695,442.8381963,1.941747573,318,29.55921155,,,,,,
2011,313041376,Upper Caboolture,2731,49.11870504,-0.763081395,-21,4.917402997,,,,,,
2011,313051377,Clontarf,8155,1294.444444,0.753644675,61,5.867843697,,,,,,
2011,313051378,Margate - Woody Point,11566,2689.767442,0.907346013,104,7.70090325,,,,,,
2011,313051379,Redcliffe,9449,2249.761905,2.639582881,243,4.895648313,,,,,,
2011,313051380,Rothwell - Kippa-Ring,17180,1115.584416,2.493735831,418,21.38769166,,,,,,
2011,313051542,Scarborough - Newport - Moreton Island,11960,65.21264995,-0.325027086,-39,9.233719974,,,,,,
2011,314011382,Albany Creek,16458,1679.387755,0.237529691,39,0.580578134,,,,,,
2011,314011383,Cashmere,15868,351.0619469,4.394736842,668,47.73298576,,,,,,
2011,314011384,Dayboro,7892,19.40019666,1.04993598,82,16.52148236,,,,,,
2011,314011385,Eatons Hill,8255,907.1428571,1.052760436,86,11.08868255,,,,,,
2011,314011386,The Hills District,23530,744.6202532,0.7579326,177,3.283293828,,,,,,
2011,314011387,Samford Valley,11273,67.86875376,0.867931281,97,9.616880591,,,,,,
2011,314021388,Dakabin - Kallangur,21011,1265.722892,2.143898882,441,21.38771737,,,,,,
2011,314021389,Murrumba Downs - Griffin,12041,535.1555556,7.710886484,862,42.37909424,,,,,,
2011,314021390,North Lakes - Mango Hill,19794,727.7205882,10.79764903,1929,116.1624986,,,,,,
2011,314031391,Bray Park,10360,2302.222222,1.092896175,112,12.0726958,,,,,,
2011,314031392,Lawnton,5921,636.6666667,0.287940379,17,2.902328815,,,,,,
2011,314031393,Petrie,8798,1313.134328,-0.249433107,-22,-0.011364928,,,,,,
2011,314031394,Strathpine - Brendale,11586,647.2625698,0.44213264,51,2.178322603,,,,,,
2011,502011021,Dawesville - Bouvard,5815,59.39734423,5.344202899,295,30.64479892,,,,,,
2011,502011022,Falcon - Wannanup,7812,813.75,6.37254902,468,28.63494154,,,,,,
2011,502011023,Greenfields,10400,1040,0.66789275,69,5.917099501,,,,,,
2011,502011024,Halls Head - Erskine,18047,1270.915493,2.972726235,521,21.27545192,,,,,,
2011,502011025,Mandurah,9065,1079.166667,4.159485235,362,11.62418421,,,,,,
2011,502011026,Mandurah - East,5150,128.1094527,0.625244236,32,3.58004827,,,,,,
2011,502011027,Mandurah - North,13071,411.0377358,11.66068683,1365,74.81610271,,,,,,
2011,502011028,Mandurah - South,9735,825,3.696207925,347,14.82661005,,,,,,
2011,502011029,Pinjarra,8329,10.29669922,2.498154073,203,31.14470162,,,,,,
2011,503011030,City Beach,6815,695.4081633,1.398601399,94,4.781672817,,,,,,
2011,503011031,Claremont (WA),8112,2080,1.999245568,159,6.652642651,,,,,,
2011,503011032,Cottesloe,8018,2110,1.54508612,122,7.624161074,,,,,,
2011,503011033,Floreat,7681,1745.681818,1.025910825,78,3.853434289,,,,,,
2011,503011034,Mosman Park - Peppermint Grove,10828,2005.185185,0.342878325,37,3.607310305,,,,,,
2011,503011035,Nedlands - Dalkeith - Crawley,18846,1942.886598,0.996784566,186,3.920595533,,,,,,
2011,503011036,Swanbourne - Mount Claremont,8462,723.2478632,0.570477775,48,2.296905222,,,,,,
2011,503021037,Kings Park (WA),34,8.095238095,17.24137931,5,385.7142857,,,,,,
2011,503021038,Mount Hawthorn - Leederville,10931,2802.820513,2.44611059,261,11.47256782,,,,,,
2011,503021039,Mount Lawley - Inglewood,17272,2432.676056,2.352592593,397,11.33887707,,,,,,
2011,503021040,North Perth,9091,2932.580645,2.560920578,227,9.967340027,,,,,,
2011,503021041,Perth City,27978,2566.788991,4.516418245,1209,41.88346265,,,,,,
2011,503021042,Subiaco - Shenton Park,16122,2066.923077,1.116407426,178,9.73318813,,,,,,
2011,503021043,Wembley - West Leederville - Glendalough,17784,2694.545455,1.524233602,267,10.67961165,,,,,,
2011,504011044,Bassendean - Eden Hill - Ashfield,15179,1473.68932,1.89299859,282,9.232872769,,,,,,
2011,504011045,Bayswater - Embleton - Bedford,22548,1633.913043,2.365278976,521,12.82461846,,,,,,
2011,504011046,Maylands,13245,2649,3.242653363,416,20.72737216,,,,,,
2011,504011047,Morley,21665,2043.867925,2.285066805,484,11.89443239,,,,,,
2011,504011048,Noranda,8608,1756.734694,0.314648642,27,0.396547702,,,,,,
2011,504021049,Chidlow,4268,25.45020871,3.066892055,127,14.97844828,,,,,,
2011,504021050,Glen Forrest - Darlington,7410,130.6878307,0.501831005,37,3.41939986,,,,,,
2011,504021051,Helena Valley - Koongamia,4866,552.9545455,1.841774801,88,8.932169241,,,,,,
2011,504021052,Malmalling - Reservoir,16,0.050251256,0,0,-11.11111111,,,,,,
2011,504021053,Mundaring,13269,111.7860152,1.112550484,146,5.301166574,,,,,,
2011,504021054,Swan View - Greenmount - Midvale,12597,834.2384106,1.933969898,239,3.059805285,,,,,,
2011,504031055,Avon Valley National Park,0,0,0,0,0,,,,,,
2011,504031056,Ballajura,20311,853.4033613,0.425216316,86,1.626138297,,,,,,
2011,504031057,Beechboro,16055,340.8704883,1.363722457,216,10.58685769,,,,,,
2011,504031058,Bullsbrook,4598,18.10949193,1.299845781,59,13.00073728,,,,,,
2011,504031059,Ellenbrook,24389,645.2116402,6.880231386,1570,78.39953186,,,,,,
2011,504031060,Gidgegannup,2667,8.747130207,1.832760596,48,8.946078431,,,,,,
2011,504031061,Hazelmere - Guildford,3780,223.6686391,3.96039604,144,12.09964413,,,,,,
2011,504031062,Lockridge - Kiara,8563,586.5068493,0.764885855,65,3.995627884,,,,,,
2011,504031063,Malaga,12,1.875,0,0,-7.692307692,,,,,,
2011,504031064,Melaleuca - Lexia,0,0,0,0,0,,,,,,
2011,504031065,Middle Swan - Herne Hill,5514,171.242236,1.997780244,108,6.881178523,,,,,,
2011,504031066,Midland - Guildford,10088,862.2222222,5.236803672,502,17.05732188,,,,,,
2011,504031067,Stratton - Jane Brook,7057,300.2978723,0.326983224,23,2.587585405,,,,,,
2011,504031068,The Vines,5679,84.76119403,3.669222344,201,29.62793883,,,,,,
2011,504031069,Walyunga National Park,0,0,0,0,0,,,,,,
2011,505011070,Craigie - Beldon,10174,1432.957746,0.702761556,71,0.325411695,,,,,,
2011,505011071,Currambine - Kinross,14800,2466.666667,0.42749542,63,2.160557741,,,,,,
2011,505011072,Duncraig,16026,2108.684211,0.684802413,109,-0.155753536,,,,,,
2011,505011073,Greenwood - Warwick,14201,1651.27907,1.168340814,164,1.646267268,,,,,,
2011,505011074,Heathridge - Connolly,11045,1673.484848,0.45475216,50,0.299673084,,,,,,
2011,505011075,Hillarys,11423,1813.174603,1.537777778,173,7.338846082,,,,,,
2011,505011076,Iluka - Burns Beach,6664,1148.965517,9.174311927,560,56.91076054,,,,,,
2011,505011077,Joondalup - Edgewater,14531,931.474359,2.215813168,315,6.571323799,,,,,,
2011,505011078,Kingsley,13969,1768.227848,0.287170651,40,0.815531178,,,,,,
2011,505011079,Mullaloo - Kallaroo,11791,1998.474576,1.401788786,163,2.450256321,,,,,,
2011,505011080,Ocean Reef,8699,1641.320755,0.647923175,56,3.056509892,,,,,,
2011,505011081,Padbury,8882,1480.333333,1.951331497,170,4.457250382,,,,,,
2011,505011082,Sorrento - Marmion,10204,2218.26087,2.101260756,210,3.02907916,,,,,,
2011,505011083,Woodvale,9796,1360.555556,0.081732734,8,-3.686953102,,,,,,
2011,505021084,Balcatta - Hamersley,15861,1525.096154,1.115644524,175,7.234128862,,,,,,
2011,505021085,Balga - Mirrabooka,19192,2041.702128,3.982228965,735,16.16027115,,,,,,
2011,505021086,Dianella,24843,2160.26087,1.395861393,342,8.570055065,,,,,,
2011,505021087,Herdsman,0,0,0,0,0,,,,,,
2011,505021088,Innaloo - Doubleview,16225,2897.321429,3.469166507,544,16.97909156,,,,,,
2011,505021089,Karrinyup - Gwelup - Carine,20174,1430.780142,1.52994464,304,9.302703581,,,,,,
2011,505021090,Nollamara - Westminster,16079,2679.833333,7.243380244,1086,32.51194989,,,,,,
2011,505021091,Osborne Park Industrial,9,2.647058824,0,0,28.57142857,,,,,,
2011,505021092,Scarborough,15530,3106,2.772814506,419,15.3446227,,,,,,
2011,505021093,Stirling - Osborne Park,14023,2157.384615,2.514803714,344,26.64137993,,,,,,
2011,505021094,Trigg - North Beach - Watermans Bay,7467,1287.413793,1.813471503,133,6.050276949,,,,,,
2011,505021095,Tuart Hill - Joondanna,12031,3341.944444,2.374063989,279,15.88325949,,,,,,
2011,505021096,Wembley Downs - Churchlands - Woodlands,13430,1678.75,1.350841446,179,7.629427793,,,,,,
2011,505021097,Yokine - Coolbinia - Menora,15757,2283.623188,1.658064516,257,8.7139506,,,,,,
2011,505031098,Alexander Heights - Koondoola,12318,1838.507463,0.546894131,67,2.453630541,,,,,,
2011,505031099,Butler - Merriwa - Ridgewood,20178,2101.875,7.805738099,1461,68.91009543,,,,,,
2011,505031100,Carramar,11832,394.4,10.05487862,1081,65.38999161,,,,,,
2011,505031101,Clarkson,12290,1137.962963,5.403087479,630,68.03390757,,,,,,
2011,505031102,Girrawheen,8774,2140,1.668597914,144,5.22907172,,,,,,
2011,505031103,Madeley - Darch - Landsdale,20044,982.5490196,6.120288014,1156,64.88976637,,,,,,
2011,505031104,Marangaroo,11208,2335,0.718907261,80,4.057190604,,,,,,
2011,505031105,Mindarie - Quinns Rocks - Jindalee,18445,1452.362205,2.47791544,446,21.99074074,,,,,,
2011,505031106,Neerabup National Park,0,0,0,0,0,,,,,,
2011,505031107,Tapping - Ashby - Sinagra,13219,276.5481172,5.322285077,668,115.5037496,,,,,,
2011,505031108,Wanneroo,24211,580.5995204,5.25606469,1209,29.29082559,,,,,,
2011,505031255,Alkimos - Eglinton,61,1.865443425,125.9259259,34,144,,,,,,
2011,505031256,Carabooda - Pinjar,835,2.250067367,2.203182375,18,12.38223419,,,,,,
2011,505031257,Two Rocks,2279,41.36116152,3.543843707,78,18.94572025,,,,,,
2011,505031258,Yanchep,4587,241.4210526,11.22696411,463,77.99767171,,,,,,
2011,506011110,Armadale - Wungong - Brookdale,16955,667.519685,4.41556842,717,11.07107763,,,,,,
2011,506011111,Ashendon - Lesley,0,0,0,0,0,,,,,,
2011,506011112,Camillo - Champion Lakes,5511,680.3703704,2.702199031,145,5.615178229,,,,,,
2011,506011113,Forrestdale - Harrisdale - Piara Waters,7743,175.1809955,26.47827507,1621,506.8181818,,,,,,
2011,506011114,Kelmscott,10643,709.5333333,3.259920442,336,8.568805468,,,,,,
2011,506011115,Mount Nasura - Mount Richon - Bedfordale,7689,125.8428805,2.247340426,169,8.601694915,,,,,,
2011,506011116,Roleystone,7204,96.31016043,3.490877747,243,11.29306349,,,,,,
2011,506011117,Seville Grove,9650,2097.826087,3.274828767,306,34.32628062,,,,,,
2011,506021118,Belmont - Ascot - Redcliffe,14104,1293.944954,3.843322044,522,19.45456085,,,,,,
2011,506021119,East Victoria Park - Carlisle,16023,2543.333333,3.340857788,518,16.48854962,,,,,,
2011,506021120,Kewdale Commercial,0,0,0,0,0,,,,,,
2011,506021121,Perth Airport,65,3.201970443,18.18181818,10,282.3529412,,,,,,
2011,506021122,Rivervale - Kewdale - Cloverdale,23189,2273.431373,3.22738604,725,17.49594649,,,,,,
2011,506021123,Victoria Park - Lathlain - Burswood,14595,1920.394737,3.834661355,539,25.04283756,,,,,,
2011,506031124,Bentley - Wilson - St James,20919,1884.594595,2.353459243,481,15.89473684,,,,,,
2011,506031125,Canning Vale - West,10718,1231.954023,0.752021057,80,12.45409716,,,,,,
2011,506031126,Canning Vale Commercial,3,0.447761194,0,3,0,,,,,,
2011,506031127,Cannington - Queens Park,15858,1669.263158,6.408105751,955,34.29878049,,,,,,
2011,506031128,Parkwood - Ferndale - Lynwood,14323,1665.465116,0.788121877,112,2.622340044,,,,,,
2011,506031129,Riverton - Shelley - Rossmoyne,13985,2185.15625,2.274389352,311,10.47476104,,,,,,
2011,506031130,Welshpool,29,3.493975904,7.407407407,2,45,,,,,,
2011,506031131,Willetton,18375,2112.068966,0.58572367,107,2.106023561,,,,,,
