Year,SA2_code_2016,SA2_code_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2004,119011359,Panania - Milperra - Picnic Point,23508,1632.5,-0.56678792,-134,,,,,,,
2004,119011360,Revesby,13834,2712.54902,0.282711127,39,,,,,,,
2004,119011361,Yagoona - Birrong,17765,3172.321429,-0.732007152,-131,,,,,,,
2004,119011571,Bankstown - North,13605,5038.888889,1.355881696,182,,,,,,,
2004,119011572,Bankstown - South,13139,2986.136364,2.496294563,320,,,,,,,
2004,119021362,Belmore - Belfield,18176,4039.111111,-0.926632508,-170,,,,,,,
2004,119021363,Canterbury (South) - Campsie,25850,5385.416667,-0.485063135,-126,,,,,,,
2004,119021364,Kingsgrove (North) - Earlwood,22729,2771.829268,-0.980221312,-225,,,,,,,
2004,119021366,Punchbowl,18456,3549.230769,0.244419097,45,,,,,,,
2004,119021367,Roselands,12226,3396.111111,-0.204064974,-25,,,,,,,
2004,119021573,Lakemba,14819,6735.909091,-0.789984602,-118,,,,,,,
2004,119021574,Wiley Park,8903,6359.285714,-0.123401391,-11,,,,,,,
2004,119031368,Hurstville,18151,5041.944444,1.2890625,231,,,,,,,
2004,119031369,Mortdale - Penshurst,21583,3538.196721,0.208933049,45,,,,,,,
2004,119031370,Narwee - Beverly Hills,11863,3489.117647,-0.025282319,-3,,,,,,,
2004,119031371,Oatley - Hurstville Grove,11815,2685.227273,0.957019568,112,,,,,,,
2004,119031372,Peakhurst - Lugarno,17242,2330,0.098693759,17,,,,,,,
2004,119031373,Riverwood,9220,3292.857143,-0.324324324,-30,,,,,,,
2004,119031374,South Hurstville - Blakehurst,21763,3510.16129,1.497061841,321,,,,,,,
2004,119041375,Arncliffe - Bardwell Valley,13844,2768.8,0.822955356,113,,,,,,,
2004,119041376,Bexley,24406,4604.90566,0.605960674,147,,,,,,,
2004,119041377,Kingsgrove (South) - Bardwell Park,12009,3160.263158,-0.049937578,-6,,,,,,,
2004,119041378,Kogarah,8758,3980.909091,4.336430784,364,,,,,,,
2004,119041379,Kogarah Bay - Carlton - Allawah,14334,4095.428571,0.223744931,32,,,,,,,
2004,119041380,Monterey - Brighton-le-Sands - Kyeemagh,13083,3847.941176,-0.243995425,-32,,,,,,,
2004,119041381,Rockdale - Banksia,16876,4687.777778,2.179704529,360,,,,,,,
2004,119041382,Sans Souci - Ramsgate,14569,3167.173913,0.275311446,40,,,,,,,
2004,120011383,Concord - Mortlake - Cabarita,17263,2740.15873,4.125701188,684,,,,,,,
2004,120011384,Concord West - North Strathfield,11733,2300.588235,3.84104788,434,,,,,,,
2004,120011385,Drummoyne - Rodd Point,16831,4548.918919,-0.89501266,-152,,,,,,,
2004,120011386,Five Dock - Abbotsford,18394,3998.695652,1.528950709,277,,,,,,,
2004,120021387,Balmain,14800,5692.307692,0.230258702,34,,,,,,,
2004,120021388,Leichhardt - Annandale,23591,5242.444444,-0.105860434,-25,,,,,,,
2004,120021389,Lilyfield - Rozelle,12468,3463.333333,1.539213291,189,,,,,,,
2004,120031390,Ashfield,22032,5954.594595,0.433058303,95,,,,,,,
2004,120031391,Burwood - Croydon,20083,4462.888889,1.629472193,322,,,,,,,
2004,120031392,Canterbury (North) - Ashbury,9545,3181.666667,-1.108578533,-107,,,,,,,
2004,120031393,Croydon Park - Enfield,16418,4104.5,0.342256448,56,,,,,,,
2004,120031394,Dulwich Hill - Lewisham,15614,5782.962963,-0.560438161,-88,,,,,,,
2004,120031395,Haberfield - Summer Hill,13405,3830,-0.21587018,-29,,,,,,,
2004,120031396,Homebush,9034,2377.368421,7.534817284,633,,,,,,,
2004,120031575,Strathfield,21907,3370.307692,2.049657614,440,,,,,,,
2004,120031576,Strathfield South,3146,1258.4,0.801025312,25,,,,,,,
2004,121011398,Chatswood (East) - Artarmon,22868,4483.921569,2.565482598,572,,,,,,,
2004,121011399,Chatswood (West) - Lane Cove North,17555,3191.818182,0.711376284,124,,,,,,,
2004,121011400,Lane Cove - Greenwich,24425,2684.065934,-0.26948675,-66,,,,,,,
2004,121011401,St Leonards - Naremburn,8422,3007.857143,4.039530574,327,,,,,,,
2004,121011402,Willoughby - Castle Cove - Northbridge,23884,2211.481481,0.365592302,87,,,,,,,
2004,121021403,Asquith - Mount Colah,17859,514.6685879,-0.17886088,-32,,,,,,,
2004,121021404,Berowra - Brooklyn - Cowan,11518,140.806846,-0.259785244,-30,,,,,,,
2004,121021406,Normanhurst - Thornleigh - Westleigh,18306,1830.6,0.604528468,110,,,,,,,
2004,121021577,Hornsby - East,9571,3681.153846,1.721755766,162,,,,,,,
2004,121021578,Hornsby - West,9725,1543.650794,0.216405606,21,,,,,,,
2004,121021579,Waitara - Wahroonga (West),7636,3636.190476,2.386698847,178,,,,,,,
2004,121031407,Gordon - Killara,18048,1542.564103,-0.987491771,-180,,,,,,,
2004,121031408,Lindfield - Roseville,20893,1755.714286,-0.305387221,-64,,,,,,,
2004,121031409,Pymble,15355,1490.776699,-0.640610845,-99,,,,,,,
2004,121031410,St Ives,18090,1016.292135,-0.740740741,-135,,,,,,,
2004,121031411,Turramurra,17743,861.3106796,-0.073214688,-13,,,,,,,
2004,121031412,Wahroonga (East) - Warrawee,16013,1203.984962,-1.270115297,-206,,,,,,,
2004,121041413,Cremorne - Cammeray,17470,5459.375,0.494707777,86,,,,,,,
2004,121041414,Crows Nest - Waverton,16404,5468,1.384425216,224,,,,,,,
2004,121041415,Mosman,27737,3188.16092,0.205924855,57,,,,,,,
2004,121041416,Neutral Bay - Kirribilli,16685,7584.090909,0.246335016,41,,,,,,,
2004,121041417,North Sydney - Lavender Bay,8546,4497.894737,2.078356426,174,,,,,,,
2004,122011418,Balgowlah - Clontarf - Seaforth,18403,2421.447368,0.048928999,9,,,,,,,
2004,122011419,Manly - Fairlight,20243,3021.343284,0.307219662,62,,,,,,,
2004,122021420,Avalon - Palm Beach,12821,1490.813953,-1.361747961,-177,,,,,,,
2004,122021421,Bayview - Elanora Heights,10459,161.9040248,-0.683695755,-72,,,,,,,
2004,122021422,Newport - Bilgola,12669,2184.310345,-0.650878294,-83,,,,,,,
2004,122021423,Warriewood - Mona Vale,19661,1680.42735,0.536919615,105,,,,,,,
2004,122031424,Beacon Hill - Narraweena,12950,3011.627907,0.108225108,14,,,,,,,
2004,122031425,Cromer,7257,967.6,-0.439017698,-32,,,,,,,
2004,122031426,Dee Why - North Curl Curl,20552,5012.682927,0.794507111,162,,,,,,,
2004,122031427,Forestville - Killarney Heights,12023,1350.898876,0.191666667,23,,,,,,,
2004,122031428,Frenchs Forest - Belrose,24174,803.1229236,0.457114362,110,,,,,,,
2004,122031429,Freshwater - Brookvale,18196,2527.222222,-0.159122085,-29,,,,,,,
2004,122031430,Manly Vale - Allambie Heights,15114,1607.87234,-0.019845207,-3,,,,,,,
2004,122031431,Narrabeen - Collaroy,22174,3079.722222,0.658223251,145,,,,,,,
2004,122031432,Terrey Hills - Duffys Forest,3742,53.07801418,-0.106780566,-4,,,,,,,
2004,123011433,Camden - Ellis Lane,10710,408.778626,0.516189582,55,,,,,,,
2004,123011434,Elderslie - Harrington Park,11748,546.4186047,4.371002132,492,,,,,,,
2004,123011435,Mount Annan - Currans Hill,20932,801.9923372,0.673335898,140,,,,,,,
2004,123021436,Bradbury - Wedderburn,19507,531.5258856,-0.311733442,-61,,,,,,,
2004,123021437,Campbelltown - Woodbine,13532,987.7372263,2.577319588,340,,,,,,,
2004,123021438,Claymore - Eagle Vale - Raby,22146,967.0742358,-1.31895553,-296,,,,,,,
2004,123021439,Holsworthy Military Area,0,0,0,0,,,,,,,
2004,123021440,Ingleburn - Denham Court,16342,528.8673139,-0.067265945,-11,,,,,,,
2004,123021441,Leumeah - Minto Heights,15876,672.7118644,-1.993950244,-323,,,,,,,
2004,123021442,Macquarie Fields - Glenfield,20921,1307.5625,-1.432273263,-304,,,,,,,
2004,123021443,Minto - St Andrews,19532,1575.16129,-0.918175823,-181,,,,,,,
2004,123021444,Rosemeadow - Glen Alpine,20954,435.6340956,-0.940764903,-199,,,,,,,
2004,123031445,Bargo,5217,76.94690265,1.124248885,58,,,,,,,
2004,123031446,Douglas Park - Appin,6431,22.18351156,1.515390687,96,,,,,,,
2004,123031447,Picton - Tahmoor - Buxton,14587,76.81411269,0.899218372,130,,,,,,,
2004,123031448,The Oaks - Oakdale,8130,25.19367834,1.346297681,108,,,,,,,
2004,124011449,Blackheath - Megalong Valley,5381,38.6566092,-0.517655759,-28,,,,,,,
2004,124011450,Blaxland - Warrimoo - Lapstone,19028,640.6734007,-0.714844769,-137,,,,,,,
2004,124011451,Blue Mountains - North,27,0.045378151,0,0,,,,,,,
2004,124011452,Katoomba - Leura,13014,318.190709,-1.27446518,-168,,,,,,,
2004,124011453,Lawson - Hazelbrook - Linden,10874,231.8550107,-0.992442866,-109,,,,,,,
2004,124011454,Springwood - Winmalee,22145,317.7187948,-0.409246267,-91,,,,,,,
2004,124011455,Wentworth Falls,5793,275.8571429,-0.017259234,-1,,,,,,,
2004,124021456,Blue Mountains - South,7,0.002849119,0,0,,,,,,,
2004,124031457,Cambridge Park,15866,2403.939394,-1.557361792,-251,,,,,,,
2004,124031458,Castlereagh - Cranebrook,17019,238.027972,-0.682773109,-117,,,,,,,
2004,124031459,Emu Plains - Leonay,14082,1020.434783,-0.956533971,-136,,,,,,,
2004,124031460,Glenmore Park - Regentville,19699,2141.195652,1.119039064,218,,,,,,,
2004,124031461,Jamisontown - South Penrith,16842,1871.333333,-1.115547205,-190,,,,,,,
2004,124031462,Kingswood - Werrington,15580,1112.857143,-0.688424273,-108,,,,,,,
2004,124031463,Mulgoa - Luddenham - Orchard Hills,6181,38.94770006,0.113378685,7,,,,,,,
2004,124031464,Penrith,11594,1114.807692,-1.445086705,-170,,,,,,,
2004,124031465,Warragamba - Silverdale,4969,78.12893082,1.037006913,51,,,,,,,
2004,124041466,Richmond - Clarendon,13482,180.4819277,-0.707026072,-96,,,,,,,
2004,124041467,Windsor - Bligh Park,15746,693.6563877,-0.875039345,-139,,,,,,,
2004,124041468,Yarramundi - Londonderry,6336,77.83783784,1.214057508,76,,,,,,,
2004,124051469,Erskine Park,7106,845.952381,-0.740326861,-53,,,,,,,
2004,124051470,St Clair,20803,2889.305556,-1.346801347,-284,,,,,,,
2004,124051580,Colyton - Oxley Park,10731,2283.191489,-0.675675676,-73,,,,,,,
2004,124051581,St Marys - North St Marys,13486,1045.426357,0.066780441,9,,,,,,,
2004,125011473,Homebush Bay - Silverwater,7482,662.1238938,13.36363636,882,,,,,,,
2004,125011475,Rookwood Cemetery,6,2,0,0,,,,,,,
2004,125011582,Auburn - Central,14182,3832.972973,4.264078812,580,,,,,,,
2004,125011583,Auburn - North,9001,4286.190476,1.740703063,154,,,,,,,
2004,125011584,Auburn - South,6600,2750,0.640439158,42,,,,,,,
2004,125011585,Berala,7867,3746.190476,0.936617911,73,,,,,,,
2004,125011586,Lidcombe,14388,2248.125,1.089018478,155,,,,,,,
2004,125011587,Regents Park,4488,2244,0.785986975,35,,,,,,,
2004,125021476,Carlingford,23921,2466.082474,-0.166937941,-40,,,,,,,
2004,125021477,Ermington - Rydalmere,17853,1803.333333,0.767624316,136,,,,,,,
2004,125021478,Oatlands - Dundas Valley,15184,2489.180328,0.756469808,114,,,,,,,
2004,125031479,Chester Hill - Sefton,15769,2160.136986,-0.120344565,-19,,,,,,,
2004,125031480,Fairfield - East,13048,2289.122807,-0.518450747,-68,,,,,,,
2004,125031481,Granville - Clyde,16261,2903.75,0.289872949,47,,,,,,,
2004,125031482,Greystanes - Pemulwuy,20866,1768.305085,-0.429471273,-90,,,,,,,
2004,125031483,Guildford - South Granville,16454,2419.705882,1.050175029,171,,,,,,,
2004,125031484,Guildford West - Merrylands West,17684,3215.272727,0.033940491,6,,,,,,,
2004,125031485,Merrylands - Holroyd,23688,3535.522388,1.378070701,322,,,,,,,
2004,125031486,Smithfield Industrial,8,1.860465116,0,0,,,,,,,
2004,125031487,Yennora Industrial,7,3.333333333,0,0,,,,,,,
2004,125041489,North Parramatta,17618,2481.408451,1.217970815,212,,,,,,,
2004,125041490,North Rocks,7796,1443.703704,0.064176614,5,,,,,,,
2004,125041491,Northmead,13767,2333.389831,1.019958908,139,,,,,,,
2004,125041492,Parramatta - Rosehill,18986,2233.647059,3.039183762,560,,,,,,,
2004,125041493,Toongabbie - Constitution Hill,19243,2565.733333,0.817310211,156,,,,,,,
2004,125041494,Winston Hills,10337,2403.953488,0.096833543,10,,,,,,,
2004,125041588,Pendle Hill - Girraween,10065,2236.666667,1.104972376,110,,,,,,,
2004,125041589,Wentworthville - Westmead,13071,3351.538462,0.260796195,34,,,,,,,
2004,126011495,Epping - North Epping,23008,2585.168539,1.027487486,234,,,,,,,
2004,126011496,Pennant Hills - Cheltenham,19359,1455.56391,0.555786412,107,,,,,,,
2004,126021497,Eastwood - Denistone,22236,2850.769231,0.112556841,25,,,,,,,
2004,126021498,Gladesville - Huntleys Point,13433,2858.085106,1.068392145,142,,,,,,,
2004,126021499,Hunters Hill - Woolwich,10271,2445.47619,-0.077828583,-8,,,,,,,
2004,126021500,Macquarie Park - Marsfield,17857,1668.878505,0.252638671,45,,,,,,,
2004,126021501,North Ryde - East Ryde,12032,1940.645161,0.199866755,24,,,,,,,
2004,126021503,West Ryde - Meadowbank,15359,3199.791667,0.800682549,122,,,,,,,
2004,126021590,Putney,4066,2710.666667,0.123122384,5,,,,,,,
2004,126021591,Ryde,20843,2855.205479,-0.153293413,-32,,,,,,,
2004,127011504,Ashcroft - Busby - Miller,16500,3000,-0.464499005,-77,,,,,,,
2004,127011505,Austral - Greendale,8919,80.56910569,-1.85959507,-169,,,,,,,
2004,127011506,Cobbitty - Leppington,6285,47.57759273,-0.93001261,-59,,,,,,,
2004,127011592,Badgerys Creek,257,14.60227273,-4.104477612,-11,,,,,,,
2004,127011593,Cecil Hills,6726,1817.837838,2.281021898,150,,,,,,,
2004,127011594,Green Valley,12144,3795,1.006404392,121,,,,,,,
2004,127011595,Hinchinbrook,9473,1821.730769,1.01300917,95,,,,,,,
2004,127011596,Hoxton Park - Carnes Hill - Horningsea Park,8130,1982.926829,2.924420813,231,,,,,,,
2004,127011597,West Hoxton - Middleton Grange,7288,783.655914,7.635504357,517,,,,,,,
2004,127021509,Bonnyrigg Heights - Bonnyrigg,15961,3069.423077,-0.937189672,-151,,,,,,,
2004,127021510,Bossley Park - Abbotsbury,18927,1992.315789,-0.624803108,-119,,,,,,,
2004,127021511,Cabramatta - Lansvale,23225,3055.921053,-0.811445654,-190,,,,,,,
2004,127021512,Cabramatta West - Mount Pritchard,15596,2942.641509,-0.769867023,-121,,,,,,,
2004,127021513,Canley Vale - Canley Heights,19008,3520,-1.005155981,-193,,,,,,,
2004,127021514,Edensor Park,9683,3123.548387,-0.431876607,-42,,,,,,,
2004,127021515,Fairfield,15393,3665,1.18319858,180,,,,,,,
2004,127021516,Fairfield - West,16520,3514.893617,-0.066541649,-11,,,,,,,
2004,127021517,Greenfield Park - Prairiewood,8099,2249.722222,-0.953895072,-78,,,,,,,
2004,127021518,Horsley Park - Kemps Creek,4133,73.41030195,0.584083719,24,,,,,,,
2004,127021519,Smithfield - Wetherill Park,16978,2572.424242,-1.025999767,-176,,,,,,,
2004,127021520,St Johns Park - Wakeley,11143,3095.277778,-1.26705653,-143,,,,,,,
2004,127021521,Wetherill Park Industrial,21,2.441860465,0,0,,,,,,,
2004,127031522,Casula,12960,1825.352113,2.450592885,310,,,,,,,
2004,127031523,Chipping Norton - Moorebank,15108,1041.931034,-0.592183182,-90,,,,,,,
2004,127031524,Holsworthy - Wattle Grove,18281,248.046133,0.362338732,66,,,,,,,
2004,127031598,Liverpool,21532,3417.777778,0.673274733,144,,,,,,,
2004,127031599,Lurnea - Cartwright,10360,2960,-0.125325364,-13,,,,,,,
2004,127031600,Prestons - Edmondson Park,11690,829.0780142,5.372273301,596,,,,,,,
2004,127031601,Warwick Farm,4141,881.0638298,-1.755634638,-74,,,,,,,
2004,128011529,Gymea - Grays Point,16844,2904.137931,-0.124518233,-21,,,,,,,
2004,128011530,Miranda - Yowie Bay,17028,2838,-0.082149982,-14,,,,,,,
2004,128011531,Sylvania - Taren Point,14759,2419.508197,0.040669694,6,,,,,,,
2004,128011602,Caringbah,10093,2523.25,1.142399038,114,,,,,,,
2004,128011603,Caringbah South,11919,2907.073171,-0.259414226,-31,,,,,,,
2004,128011604,Cronulla - Kurnell - Bundeena,22032,877.7689243,-0.487804878,-108,,,,,,,
2004,128011605,Lilli Pilli - Port Hacking - Dolans Bay,3262,2509.230769,0.061349693,2,,,,,,,
2004,128011606,Woolaware - Burraneer,7451,2257.878788,-0.772406446,-58,,,,,,,
2004,128021533,Heathcote - Waterfall,6588,238.6956522,-0.588501584,-39,,,,,,,
2004,128021534,Illawong - Alfords Point,11507,1576.30137,-1.498031159,-175,,,,,,,
2004,128021535,Menai - Lucas Heights - Woronora,21910,655.988024,-0.136736554,-30,,,,,,,
2004,128021536,Oyster Bay - Como - Jannali,20871,2345.05618,-0.770218228,-162,,,,,,,
2004,128021537,Royal National Park,20,0.143575018,0,0,,,,,,,
2004,128021538,Sutherland - Kirrawee,18876,2420,-0.089980416,-17,,,,,,,
2004,128021607,Engadine,16695,1855,-1.259758694,-213,,,,,,,
2004,128021608,Loftus - Yarrawarrah,7524,1980,-1.013024602,-77,,,,,,,
2004,128021609,Woronora Heights,3967,1279.677419,-0.874562719,-35,,,,,,,
2004,206011105,Brunswick,21147,3.550358444,0.628122769,132,,,,,,,
2004,206011106,Brunswick East,7514,2.085252817,2.524218857,185,,,,,,,
2004,206011107,Brunswick West,12527,31.93219475,0.62655635,78,,,,,,,
2004,206011108,Coburg,23584,341.7971014,1.088726961,254,,,,,,,
2004,206011109,Pascoe Vale South,8967,5.710010188,0.820778053,73,,,,,,,
2004,206021110,Alphington - Fairfield,7976,3.544888889,0.314425858,25,,,,,,,
2004,206021111,Northcote,21567,238.0463576,0.926575881,198,,,,,,,
2004,206021112,Thornbury,17118,134.5754717,0.199016624,34,,,,,,,
2004,206031113,Ascot Vale,12693,3.12082022,0.379596679,48,,,,,,,
2004,206031114,Essendon - Aberfeldie,24025,748.4423676,0.417972832,100,,,,,,,
2004,206031115,Flemington,8124,200.0985222,1.322025443,106,,,,,,,
2004,206031116,Moonee Ponds,12830,181.9858156,0.414807858,53,,,,,,,
2004,206041117,Carlton,11224,63.99087799,5.777023843,613,,,,,,,
2004,206041118,Docklands,3089,50.22764228,61.47412441,1176,,,,,,,
2004,206041119,East Melbourne,4460,65.49192364,5.114305916,217,,,,,,,
2004,206041120,Flemington Racecourse,50,1.666666667,8.695652174,4,,,,,,,
2004,206041121,Kensington (Vic.),8605,181.1578947,5.518087063,450,,,,,,,
2004,206041122,Melbourne,12727,116.2283105,11.64035088,1327,,,,,,,
2004,206041123,North Melbourne,12826,51.82222222,4.702040816,576,,,,,,,
2004,206041124,Parkville,5201,25.4576603,-0.989910527,-52,,,,,,,
2004,206041125,South Yarra - West,5183,14.19222344,0.135239567,7,,,,,,,
2004,206041126,Southbank,8167,31.1242378,14.99577584,1065,,,,,,,
2004,206041127,West Melbourne,0,0,0,0,,,,,,,
2004,206051128,Albert Park,12997,109.5868465,1.5390625,197,,,,,,,
2004,206051129,Elwood,13934,1.752924896,1.834393042,251,,,,,,,
2004,206051130,Port Melbourne,13037,230.335689,4.170994806,522,,,,,,,
2004,206051131,Port Melbourne Industrial,9,0.20361991,0,0,,,,,,,
2004,206051132,South Melbourne,9375,738.1889764,3.924176921,354,,,,,,,
2004,206051133,St Kilda,21061,839.0836653,1.842359768,381,,,,,,,
2004,206051134,St Kilda East,15604,1248.32,0.918380546,142,,,,,,,
2004,206061135,Armadale,8770,1252.857143,0.527281064,46,,,,,,,
2004,206061136,Prahran - Windsor,17117,3112.181818,1.765755054,297,,,,,,,
2004,206061137,South Yarra - East,13831,18.5825608,1.504476736,205,,,,,,,
2004,206061138,Toorak,13563,180.5992011,0.802675585,108,,,,,,,
2004,206071139,Abbotsford,4452,618.3333333,0.180018002,8,,,,,,,
2004,206071140,Carlton North - Princes Hill,8484,610.3597122,0.31926215,27,,,,,,,
2004,206071141,Collingwood,5602,767.3972603,1.173920896,65,,,,,,,
2004,206071142,Fitzroy,8772,39.46018893,1.516028237,131,,,,,,,
2004,206071143,Fitzroy North,11275,227.3185484,0.651669345,73,,,,,,,
2004,206071144,Richmond (Vic.),25227,4135.57377,1.166987488,291,,,,,,,
2004,206071145,Yarra - North,7833,824.5263158,1.214627213,94,,,,,,,
2004,207011146,Ashburton (Vic.),7189,584.4715447,0.71448585,51,,,,,,,
2004,207011147,Balwyn,15541,1400.09009,0.510930022,79,,,,,,,
2004,207011148,Balwyn North,20172,1072.978723,0.363202149,73,,,,,,,
2004,207011149,Camberwell,20144,130.129199,0.08943655,18,,,,,,,
2004,207011150,Glen Iris - East,15376,949.1358025,0.60851927,93,,,,,,,
2004,207011151,Hawthorn,20182,1277.341772,1.066653313,213,,,,,,,
2004,207011152,Hawthorn East,13423,2440.545455,0.599565315,80,,,,,,,
2004,207011153,Kew,23667,4152.105263,-0.362059529,-86,,,,,,,
2004,207011154,Kew East,6156,2.637532134,0.244259893,15,,,,,,,
2004,207011155,Surrey Hills (West) - Canterbury,16035,473.0088496,0.319069069,51,,,,,,,
2004,207021156,Bulleen,10990,14.66310874,-0.506970849,-56,,,,,,,
2004,207021157,Doncaster,18562,1182.292994,0.118662352,22,,,,,,,
2004,207021159,Templestowe,17171,87.96618852,-0.093093617,-16,,,,,,,
2004,207021160,Templestowe Lower,13486,3.717916908,-0.472324723,-64,,,,,,,
2004,207021424,Doncaster East (North),15074,179.8806683,-0.185405907,-28,,,,,,,
2004,207021425,Doncaster East (South),12182,391.7041801,0.470103093,57,,,,,,,
2004,207031161,Blackburn,19121,14.09999263,0.010460798,2,,,,,,,
2004,207031162,Blackburn South,10546,229.2608696,-0.104196268,-11,,,,,,,
2004,207031163,Box Hill,15766,967.2392638,0.876575597,137,,,,,,,
2004,207031164,Box Hill North,15915,30.32006096,0.454459383,72,,,,,,,
2004,207031165,Burwood,9957,236.5083135,1.024756494,101,,,,,,,
2004,207031166,Burwood East,10165,187.5461255,0.197141449,20,,,,,,,
2004,207031167,Surrey Hills (East) - Mont Albert,9466,3.296305324,0.552368812,52,,,,,,,
2004,208011168,Beaumaris,12715,65.23858389,-0.109985073,-14,,,,,,,
